exact_match,f1_score,time,step,dataset_id,hit_rate,hits,total_retrieved,expected_count
1,1.0,0.2804648876190185,1,2411q8v30VrYGF_YwZ3xRDOD3629,1.0,1,3,1
1,1.0,0.3470025062561035,1,1537GkZcUo3TOHP-viuoWNt-1927,1.0,1,3,1
1,1.0,0.3584790229797363,1,2062pqfFSy4vUpvOqO0esuQx1613,1.0,1,3,1
0,0.3333333333333333,0.2915980815887451,1,717GIQkXVVB0r9TgF9XjTKs2834,1.0,1,3,1
0,0.8571428571428571,0.3109283447265625,1,2497_yB250Kp0G5hx_qYaSQz1789,1.0,1,3,1
0,0.8,0.3327212333679199,1,1532_kh1mDAMXkYl6yf_Pv1J1940,1.0,1,3,1
0,0.5,0.4089171886444092,1,2080wcuzvVTZwQpYTe_xQ8731560,1.0,1,3,1
0,0.65,0.6398918628692627,1,2562mR0gHty9fugk4dVk181r2464,1.0,1,3,1
1,1.0,0.3642826080322265,1,1208ZxTFiASsvA8kMOYqhRyK3132,1.0,1,3,1
0,0.6666666666666666,0.2195672988891601,1,904jIjVFDOK0pRjFHCWbvJn2614,1.0,1,3,1
0,0.2142857142857142,0.4867002964019775,1,2664AqK615zaJ_528hvbvtPb1071,1.0,1,3,1
1,1.0,0.4588372707366943,1,2169wN0winsrY_i_g0bAhQG-4173,1.0,1,3,1
1,1.0,0.3176507949829101,1,2972A0AdM2WI3crvQdFxrqCd3928,1.0,1,3,1
0,0.6666666666666667,0.4090454578399658,1,2173fu4XUTuowr7JXVT_qKR14162,1.0,1,3,1
1,1.0,0.274127721786499,1,1194VOJh4dS-MXoenYLMn-a13174,1.0,1,3,1
0,0.0,0.3333432674407959,1,2344eMszMywnP_KtAXxgyVLS3770,1.0,1,3,1
1,1.0,0.4453229904174804,1,2202VQfjd1RqAXVO4ucrNNUA4091,1.0,1,3,1
0,0.1538461538461538,0.5569860935211182,1,601ThCJk5zYjSXGup71iHM5105,1.0,1,3,1
0,0.6956521739130435,0.6198768615722656,1,2219TDRURokHX0rVp0aN741O4049,1.0,1,3,1
1,1.0,0.3839342594146728,1,652EU8b_0799Xp7ZExvB6D12996,1.0,1,3,1
1,1.0,0.299468994140625,1,596zM0R2OmIzgkB1SbT2GQk122,1.0,1,3,1
0,0.3043478260869565,0.8422770500183105,1,2628284lX5xJUbHwtCr3OcHt2341,1.0,1,3,1
1,1.0,0.4760713577270508,1,1464zJl2AsUmWqzyQ5UMyZIu2084,1.0,1,3,1
0,0.5454545454545454,0.5363523960113525,1,2119fyRyssk_Wje72wdKEvRB1450,1.0,1,3,1
0,0.1666666666666666,0.623725175857544,1,2011BmOhqTJO6XDvfA1PRl622189,1.0,1,3,1
0,0.8,0.2930693626403808,1,1143y4HvMRUYirASrnijdFdG3320,1.0,1,3,1
0,0.875,0.3894128799438476,1,11609Jmtcj6mL4_qZoKMrsvu3271,1.0,1,3,1
0,0.1,0.5262055397033691,1,2512lEhovFhT11eis4TwjWj61755,1.0,1,3,1
0,0.0,0.4129836559295654,1,10219JfXeEWLn2dqWpvyeBX-351,0.0,0,3,1
0,0.5,0.3950147628784179,1,591ltVD7_6Ehvx3qb3tWALB135,1.0,1,3,1
0,0.0,0.5123343467712402,1,991UJ4U1LRmAW5-f92M6LsY428,0.0,0,3,1
0,0.3529411764705882,0.4763326644897461,1,1827dyfhitJTrUGC7j5L4f793368,1.0,1,3,1
1,1.0,0.2083115577697754,1,25901E2zSJQfs-GE-OfTyHNi2415,1.0,1,3,1
0,0.2222222222222222,0.3619110584259033,1,2390BO24hCThZGRINh8VZEwX3669,1.0,1,3,1
0,0.8,0.305417537689209,1,862Cr4hD-1x_y9yIeSe1h542712,1.0,1,3,1
0,0.2264150943396226,1.0980656147003174,1,919Uw0PTYP2s2ybeSXUEbBL2567,0.0,0,3,1
1,1.0,0.3370404243469238,1,26420KhWf9GaN3cEHDl39Qxn1125,1.0,1,3,1
1,1.0,0.3215796947479248,1,2999clBojzrphxraymsqv1j23864,1.0,1,3,1
0,0.3333333333333333,0.4605181217193603,1,2153UUzYIXrndLZzzxsDO5Gh4216,1.0,1,3,1
0,0.0,0.4701318740844726,1,1603mLkIXwPW7Y21tE83oCqe1229,0.0,0,3,1
1,1.0,0.4602668285369873,1,1177mo9QxepXvRmIEbov-3wB3225,1.0,1,3,1
1,1.0,0.508824348449707,1,2163prpiVkHoWAkyQR6_xuQb4190,1.0,1,3,1
0,0.0,0.1991164684295654,1,1224ZpkYHN34yzQX3zAz1Drn3083,1.0,1,3,1
0,0.8,0.2836239337921142,1,3017aHeDCc1uLRI2rnBry2uw3823,1.0,1,3,1
1,1.0,0.2539458274841308,1,25185MAzxodWaNF6paGbye9m1739,1.0,1,3,1
1,1.0,0.3496351242065429,1,1775dGCKacaEaf4vXnKBh4Rd3489,1.0,1,3,1
1,1.0,0.2153398990631103,1,1971wAtIPOivQQGrt9-QMXKx2252,1.0,1,3,1
0,0.0,0.2137348651885986,1,1540XOXCHVXRJvkaumygGWEP1392,0.0,0,3,1
0,0.0,0.4670743942260742,1,1018RR7R37EFe6-6a8ByqX6L362,0.0,0,3,1
0,0.0,0.4873647689819336,1,1581m_4FT3wjNv2nkp7_WsVw1287,0.0,0,3,1
0,0.7999999999999999,0.3738124370574951,1,92118qkl9UIQgFwOHU-Q5hF2561,1.0,1,3,1
0,0.3076923076923076,0.3211655616760254,1,1807ETR83rfS--7HO_UVPZIY3419,0.0,0,3,1
0,0.0,0.2465410232543945,1,9022NBdayPGc6_3kCdKoIiQ2620,0.0,0,3,1
1,1.0,0.41957688331604,1,18135ObI1qm9GGBQEi88mvkH3404,1.0,1,3,1
0,0.0,0.4136607646942138,1,14135nOR58ZI6lSglpLLKJLs648,0.0,0,3,1
0,0.5555555555555556,0.6106264591217041,1,1221TiO8JJQ-vOfSQxVla7zq3093,1.0,1,3,1
0,0.4,0.5089445114135742,1,684byYz4orMrh60-Fxhgy3n2915,1.0,1,3,1
0,0.4054054054054055,0.8336975574493408,1,2586yn1AwEdGYBYrySuVMaKy2424,1.0,1,3,1
0,0.5384615384615385,0.6448750495910645,1,629HsNl5Qf3THUq_CbmFrSx29,1.0,1,3,1
0,0.0,0.4984898567199707,1,723ytGpHPbjoavIcmlhSSPx2819,0.0,0,3,1
0,0.0833333333333333,0.6239700317382812,1,2713hk0M98quNxBe6DeLFCcS931,0.0,0,3,1
0,0.2,0.3243896961212158,1,1469nqp1NXhfX10HhPcrdOO62071,0.0,0,3,1
0,0.6086956521739131,0.5322694778442383,1,2230tSU7QgNiYBltnZLJbQC34019,1.0,1,3,1
0,0.2857142857142857,0.2189640998840332,1,2595p6qxVIXlogFl1fTrX8fj2403,1.0,1,3,1
1,1.0,0.3909785747528076,1,1191W0USQS58Z6BFE4WkQ-h53184,1.0,1,3,1
0,0.0,0.2169067859649658,1,2651W9hIkNcmdRVAlG6zUyLS1104,0.0,0,3,1
0,0.2222222222222222,0.4575583934783935,1,653EYaIRqmXIngKYek45pE52994,0.0,0,3,1
1,1.0,0.3092148303985595,1,918WklZmO3jLsn_Z70OZLWg2572,1.0,1,3,1
0,0.3636363636363636,0.4928462505340576,1,614qvZZNRxxpBg3ucW1nsPI74,1.0,1,3,1
0,0.8421052631578948,0.4479174613952636,1,1968sByqQLQlZjFcJMPFrHff2258,1.0,1,3,1
1,1.0,0.3791813850402832,1,686OvLyPUvXUe5IOzEyV6ef2909,0.0,0,3,1
1,1.0,0.312906265258789,1,1461b77FDHPFXFe4yi5Nhcwr2091,1.0,1,3,1
0,0.0869565217391304,0.4623744487762451,1,27240PkmgWqz5j9_Fq0dxZCZ901,0.0,0,3,1
1,1.0,0.326185941696167,1,1586xdhd1pR6S0dzxj9ovgft1274,1.0,1,3,1
0,0.6,0.451343297958374,1,564nvWBMTyMNmhonDBcxkha218,0.0,0,3,1
0,0.4,0.3796758651733398,1,2540fNbixvF2zJt8p9UgqNRm2509,0.0,0,3,1
1,1.0,0.2932946681976318,1,19576albE3jQTwnzltPL9x4p2283,1.0,1,3,1
1,1.0,0.4368424415588379,1,844px1jLdiF9yixa41UdsW72765,1.0,1,3,1
0,0.0,0.5055949687957764,1,1438GBcsCGsIXBK4Ri5BDA7-2136,0.0,0,3,1
0,0.3,0.5917425155639648,1,1626CdTndjDZja_pRT6QKy_T1162,1.0,1,3,1
0,0.0,0.2392888069152832,1,2377P4XI1eWxdwx2SZ4FBFGz3694,0.0,0,3,1
0,0.3,0.5675115585327148,1,1237-igIa0nSFzHyYKR3NSy73049,1.0,1,3,1
0,0.5116279069767442,0.7548353672027588,1,26841mPx1AI7j2kbUYe2rpkX1009,0.0,0,3,1
0,0.7222222222222222,0.5465142726898193,1,2651TkmXlqXOnvvNj8XwRj8y1102,1.0,1,3,1
0,0.3333333333333333,0.5437796115875244,1,2515f1PtJHMiB1tlaUewaK_M1748,0.0,0,3,1
0,0.3076923076923076,0.5368263721466064,1,2074N9UKFJMXP9zlp3kGmFLm1578,0.0,0,3,1
0,0.4545454545454545,0.543724536895752,1,2737g-gZdm-sJQvvj93e0dsn862,1.0,1,3,1
0,0.1818181818181818,0.5613307952880859,1,1209gLLe3Hw31X00Jkrt9Bb-3130,1.0,1,3,1
0,0.3333333333333333,0.3457705974578857,1,20271DZtHLqghVOFTovejUu02159,0.0,0,3,1
0,0.8148148148148148,0.6758460998535156,1,1367qqQx_HJpwlvPVKeAf79c771,1.0,1,3,1
0,0.4166666666666666,0.6263787746429443,1,1180si0MHWiDkF_QSrRg3Bmr3217,0.0,0,3,1
1,1.0,0.2880673408508301,1,1755k6OhZV2tgTLoY1YA0e3q3540,1.0,1,3,1
0,0.4444444444444445,0.6529762744903564,1,29911GwDefKvNAdit4U50-4e3883,1.0,1,3,1
0,0.4000000000000001,0.3598031997680664,1,1150Z77lGncZI7Zrk-xbjId83299,1.0,1,3,1
0,0.3529411764705882,0.4951608180999756,1,2216CR-IgtZy4-rBrWwtf5Q84055,1.0,1,3,1
1,1.0,0.2554283142089844,1,3032TZQwiPvD5YTjwyIxVD573795,1.0,1,3,1
1,1.0,0.3008520603179931,1,1031ZvlfbMyu93rSJ9xhYFCe322,1.0,1,3,1
0,0.48,0.4529600143432617,1,953eF6SuRKllGSbKQ3CTK_8542,1.0,1,3,1
0,0.2,0.3739914894104004,1,1503-OeysybldRIrK-6Seqce2015,0.0,0,3,1
0,0.0833333333333333,0.432910680770874,1,1418rlNVb_RqqdBIh4q8Vz-O632,0.0,0,3,1
0,0.8,0.2875673770904541,1,2697v70pWXgc-DSg0veQwf_g972,1.0,1,3,1
0,0.888888888888889,0.4338107109069824,1,2950gZ4P4mJPFr8zvaCPmgqF3984,1.0,1,3,1
0,0.0909090909090909,0.4899508953094482,1,1015sbzrzzKt2hHlSyEz_8ol371,0.0,0,3,1
0,0.823529411764706,0.5478935241699219,1,20643waArPwERgCSx-Mi5aTq1607,1.0,1,3,1
0,0.6111111111111112,0.5408313274383545,1,25839ctSBP_9ircmR2x3MPam2429,1.0,1,3,1
0,0.0,0.4019796848297119,1,2109wDBr_5DTMGUIMawARy5V1481,0.0,0,3,1
0,0.0909090909090909,0.3001711368560791,1,667rAHXuSUPsljQVxvIq2TT2958,1.0,1,3,1
0,0.4285714285714285,0.5850174427032471,1,1614T5V_kcqugUnyUVwnMyhs1198,1.0,1,3,1
0,0.7777777777777778,0.5127272605895996,1,2654TNySW8MZLcGuEXDIeHmv1096,1.0,1,3,1
0,0.6923076923076924,0.425020694732666,1,1167rHEYHtG_H7cMU-f8Fs4k3253,1.0,1,3,1
0,0.0,0.3210597038269043,1,1802TzfzNhOqk3YbRW3ibRGt3428,1.0,1,3,1
0,0.3333333333333333,0.3926990032196045,1,1760mDs0p3IiDjSQHOt_UjsF3525,1.0,1,3,1
1,1.0,0.2426559925079345,1,587v2MlTNxLZ2PTLUM4FwNM149,1.0,1,3,1
0,0.6,0.329798936843872,1,5926oxnr604obAEPlUV9uIf132,1.0,1,3,1
1,1.0,0.3162276744842529,1,869tyTpa9rKUcCPdLKs8WYm2699,1.0,1,3,1
1,1.0,0.3603487014770508,1,1151NblPUqOQyrZMMFg2dGYZ3296,1.0,1,3,1
1,1.0,0.352060317993164,1,1403de07gs-9JpPhLkY3NXmx677,1.0,1,3,1
0,0.6666666666666666,0.4376676082611084,1,1399HAUAi3igcRp4kaiXBS34689,1.0,1,3,1
0,0.5555555555555556,0.421478271484375,1,1765lhaAmt-FyNdNGZEF0ee43508,1.0,1,3,1
0,0.2222222222222222,0.3198368549346924,1,2976EFlvgTQmMUjN_0Qwuu1-3920,0.0,0,3,1
0,0.8,0.3337612152099609,1,911iSktzCosrhYPrDiybAu12591,1.0,1,3,1
0,0.2222222222222222,0.430459976196289,1,1758C1ntGFo_J3b9Gru82Z393529,1.0,1,3,1
1,1.0,0.3448960781097412,1,25682UMH_dlMC7fYSOKwycid2456,1.0,1,3,1
1,1.0,0.2507264614105224,1,1615r-Z6NuO6cx_SWYHnunxF1194,1.0,1,3,1
1,1.0,0.2870669364929199,1,1446B3blpnHraasPEB4_1HUF2121,1.0,1,3,1
0,0.1428571428571428,0.5115759372711182,1,1139_-7833hNxUF5gGfQFr7N3334,1.0,1,3,1
1,1.0,0.369023323059082,1,1568HYHlm_FxJX3M17z-eEGK1314,1.0,1,3,1
0,0.1428571428571428,0.5533120632171631,1,994GU89OGfkUkf_KwQ-KrNe296,0.0,0,3,1
0,0.0,0.6532974243164062,1,11881tCMe4yHOSjaL320WzSI3193,0.0,0,3,1
0,0.2352941176470588,0.455857515335083,1,2056cqUJwSrh1iUBnuLscYVW1632,1.0,1,3,1
1,1.0,0.2482168674468994,1,1175f68nWVOs5WY82yUFRvj63231,1.0,1,3,1
0,0.5,0.3822922706604004,1,2500VYxWOcV0dcNe7upA2FXu1780,0.0,0,3,1
0,0.2666666666666666,0.8145565986633301,1,1401Qipsx6VOk5VqTYL6uR-s682,0.0,0,3,1
0,0.7058823529411764,0.5122354030609131,1,581eQPPkrKHcN8_8Sw_9yqc167,1.0,1,3,1
0,0.1875,0.7316787242889404,1,1412dyjyK86xUjhTPTG2x3S7651,0.0,0,3,1
1,1.0,0.4185917377471924,1,2144tPw0o0rfWHjrb2BilKfa4239,1.0,1,3,1
1,1.0,0.2809832096099853,1,17575vjW6q5vpBlTdRADa0J73534,1.0,1,3,1
0,0.0,0.6310672760009766,1,1020SC6hZKqsbIYDzkH4Cli3355,0.0,0,3,1
0,0.1081081081081081,0.7791709899902344,1,2648F832Z8D-thJnrxy_ZoZ11112,0.0,0,3,1
0,0.0,0.5671522617340088,1,1403iGcCDPPITOn08forKH9T676,1.0,1,3,1
0,0.0,0.3098423480987549,1,1800AHEt4m27Eec8QRYN8CrP3433,0.0,0,3,1
0,0.4,0.436744213104248,1,20726paThEg6FmxDxiNte-9n1586,1.0,1,3,1
1,1.0,0.4400181770324707,1,1829Io4ow-6WaOGk3uMLY2EE3363,1.0,1,3,1
0,0.25,0.3741271495819092,1,857c6PNb74Vi_KeHh7wTR9E2726,1.0,1,3,1
1,1.0,0.2949466705322265,1,1575DDvSq8Z-ZcD7dwOi7PcQ1303,1.0,1,3,1
0,0.0,0.5103371143341064,1,20751yhuHsp4GA5IYz4deJsk1576,0.0,0,3,1
1,1.0,0.3100135326385498,1,2733OPDIO_m0GnjeKLl0Pb0x873,1.0,1,3,1
0,0.5,0.2608900070190429,1,1770rj6GQbTCC5Whkc2stQVr3496,1.0,1,3,1
0,0.1538461538461538,0.3322584629058838,1,2986JvbXNLo81zp2QsLN9R-o3895,1.0,1,3,1
1,1.0,0.338761568069458,1,1586CJRbcCFLoT3hGLQI9g7U1272,1.0,1,3,1
0,0.0,0.4956960678100586,1,912P2qVUbgYW9BjbKDrE9DY2588,1.0,1,3,1
0,0.6666666666666666,0.5049939155578613,1,2071kHxLVZsdxtm6xVPXQcML1588,1.0,1,3,1
0,0.375,0.5377075672149658,1,943kajWSnLrin3THXJG_d-e571,0.0,0,3,1
0,0.25,0.4938790798187256,1,1627y16BUwp_39IprpSx206Q1161,0.0,0,3,1
0,0.923076923076923,0.4075238704681396,1,2139yDUqrN6ktYr0XYmUtrhj4252,1.0,1,3,1
1,1.0,0.2599496841430664,1,1517RRHHjHDzsegVV1oTrpCQ1979,1.0,1,3,1
1,1.0,0.3157262802124023,1,21820nOi_DCT5VotWdfluLli4138,1.0,1,3,1
0,0.6956521739130436,0.555448055267334,1,595-NWtNX9EUYMxcBWtvCsv123,1.0,1,3,1
1,1.0,0.4311633110046386,1,2116GnMpkWhh1tl84u7kz-JS1461,1.0,1,3,1
0,0.888888888888889,0.3977375030517578,1,1159_3BLEoNo6JC3PQD3lhm_3273,1.0,1,3,1
1,1.0,0.3788681030273437,1,935AXiIOoqPxpPpzzvR8YS22525,1.0,1,3,1
0,0.0,0.3595883846282959,1,1791pNJzKyWbh6wW0KOK91ow3451,1.0,1,3,1
0,0.0,0.527916431427002,1,2168J5OIY9_0JcjpUFtF-s8j4177,0.0,0,3,1
0,0.7692307692307692,0.4057893753051758,1,25281rkigYqmVnXZVKIo__6C1709,1.0,1,3,1
0,0.1739130434782608,0.4110615253448486,1,2226L8d66ouJEV1RUNRdzzwj4033,0.0,0,3,1
0,0.5714285714285715,0.3257756233215332,1,1478KTXepjZroExsv6FHaVuM2052,0.0,0,3,1
1,1.0,0.2849135398864746,1,2079-LyObLxGymHC2hBqr_KO1565,1.0,1,3,1
0,0.3333333333333333,0.4041097164154053,1,2627_Kfp2WhutNlCFnT50sG02344,1.0,1,3,1
0,0.4444444444444444,0.4934229850769043,1,2508GyO7kZECUGQ3Ln8manrq1764,1.0,1,3,1
0,0.4285714285714285,0.4227325916290283,1,1577OEbmLnj5geKIc3Ms5Gtk1299,1.0,1,3,1
0,0.5,0.3678698539733886,1,854G5_8fmgOx2wqp3G98Wbo2736,1.0,1,3,1
0,0.2857142857142857,0.6278207302093506,1,1741gH8j8vwlFA4b6EQ4n5w73579,1.0,1,3,1
0,0.0526315789473684,1.0551302433013916,1,2366jzVcXSo7q0dr6-Gz67u-3719,0.0,0,3,1
0,0.8571428571428571,0.3220396041870117,1,26727Yse7GsoM0NaNss8TBWk1046,1.0,1,3,1
0,0.1818181818181818,0.4216840267181396,1,549BWLdJQ30ytdTBb1ltl63261,1.0,1,3,1
0,0.7111111111111111,0.7328143119812012,1,1194TLkUeN2s1pmz3z-LhQdx3173,1.0,1,3,1
1,1.0,0.3549635410308838,1,24419ElQ6t4Xid93KqYjJXMT1915,1.0,1,3,1
1,1.0,0.3329939842224121,1,2723xU3JSCsI93Jmzi12bo8-905,1.0,1,3,1
1,1.0,0.3908209800720215,1,2980C0U4pvUngKDisOcpNW3q3908,1.0,1,3,1
0,0.7058823529411764,0.6365163326263428,1,1363vktTqXoQ53guY-ds-40F783,1.0,1,3,1
0,0.6153846153846153,0.6603052616119385,1,1405G7xAi6FNLYm6fgeOs5Bj672,1.0,1,3,1
0,0.8,0.3400948047637939,1,661euljLSpbfTSc_6HtuXCq2973,1.0,1,3,1
0,0.0869565217391304,0.6678204536437988,1,733ro10P8E_CfDSYgZ9bqof2793,0.0,0,3,1
0,0.2857142857142857,0.4110534191131592,1,1427BI8NYRszEev_FCnoHfQp607,1.0,1,3,1
1,1.0,0.4049820899963379,1,19697DTaaASi89oMV51KpEk02257,1.0,1,3,1
1,1.0,0.2652027606964111,1,2997uuJN0Yt55vdTFyk9kAUA3869,1.0,1,3,1
0,0.5517241379310345,0.5834591388702393,1,986iCUMSxEyOTfVrShe7r8X441,1.0,1,3,1
